OrderNo,OrderedQuantity,Price,OrderLineNumber,TotalSales,OrderDate,OrderStatus,Month,Quarter,Year,ProductLine,MSRP,ProductCode,CustomerName,CustomerPhone,CustomerAddress,City,State,PostalCode,Country,Geography,SalesContactFName,SalesContactLName,AvgDealSize
10271,50,100,8,5093.5,2004-07-20,Shipped,7,3,2004,TrucksandBuses,122,S182319,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10316,47,76.93,11,3615.71,2004-11-01,Shipped,11,4,2004,VintageCars,65,S243420,giftsbymailcouk,1985558888,GardenHouseCrowtherWay,Cowes,IsleofWight,PO317PJ,UK,EMEA,Helen,Bennett,Medium
10122,28,100,15,3583.16,2003-05-08,Shipped,5,2,2003,ClassicCars,148,S184721,MarseilleMiniAutos,91244555,12ruedesBouchers,Marseille,"",13008,France,EMEA,Laurence,Lebihan,Medium
10315,41,62,2,2542,2004-10-29,Shipped,10,4,2004,Ships,66,S7001138,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Small
10280,27,57.68,8,1557.36,2004-08-17,Shipped,8,3,2004,VintageCars,53,S181367,AmicaModelsCo,0114988555,ViaMonteBianco34,Torino,"",10100,Italy,EMEA,Paolo,Accorti,Small
10413,47,100,3,8236.75,2005-05-05,Shipped,5,2,2005,ClassicCars,151,S123148,GiftDepotInc,2035552570,25593SouthBayLn,Bridgewater,CT,97562,USA,NA,Julie,King,Large
10339,40,68.92,4,2756.8,2004-11-23,Shipped,11,4,2004,Motorcycles,118,S102016,TokyoCollectablesLtd,81335840555,228Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko,Shimamura,Small
10103,25,100,13,2539.5,2003-01-29,Shipped,1,1,2003,VintageCars,104,S183136,BaaneMiniImports,07989555,ErlingSkakkesgate78,Stavern,"",4110,Norway,EMEA,Jonas,Bergulfsen,Small
10201,49,100,4,8065.89,2003-12-01,Shipped,12,4,2003,Motorcycles,193,S104698,MiniWheelsCo,6505555787,5557NorthPendaleStreet,SanFrancisco,CA,"",USA,NA,Julie,Murphy,Large
10361,35,100,11,4277.35,2004-12-17,Shipped,12,4,2004,Planes,74,S7004002,SouveniersAndThingsCo,61294958555,MonitorMoneyBuilding815PacificHwy,Chatswood,NSW,2067,Australia,APAC,Adrian,Huxley,Medium
10235,25,100,8,2580.25,2004-04-02,Shipped,4,2,2004,Planes,91,S7001691,RoyalCanadianCollectablesLtd,6045554555,23TsawassenBlvd,Tsawassen,BC,T2F8M4,Canada,NA,Elizabeth,Lincoln,Small
10220,37,100,7,5032.74,2004-02-12,Shipped,2,1,2004,ClassicCars,118,S244048,CloverCollectionsCo,35318621555,25MaidenLane,Dublin,"",2,Ireland,EMEA,Dean,Cassidy,Medium
10296,24,100,4,2441.04,2004-09-15,Shipped,9,3,2004,Planes,99,S7002466,BavarianCollectablesImportsCo,498961089555,Hansastr15,Munich,"",80686,Germany,EMEA,Michael,Donnermeyer,Small
10425,31,33.24,5,1030.44,2005-05-31,InProcess,5,2,2005,ClassicCars,35,S242840,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Small
10367,28,30.59,12,856.52,2005-01-12,Resolved,1,1,2005,VintageCars,44,S242022,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Small
10114,39,100,3,4164.42,2003-04-01,Shipped,4,2,2003,TrucksandBuses,122,S182319,LaCorneDabondanceCo,142342555,265boulevardCharonne,Paris,"",75012,France,EMEA,Marie,Bertrand,Medium
10241,42,90.19,3,3787.98,2004-04-13,Shipped,4,2,2004,VintageCars,92,S184409,MiniCaravy,88601555,24placeKluber,Strasbourg,"",67000,France,EMEA,Frederique,Citeaux,Medium
10378,41,100,7,5856.85,2005-02-10,Shipped,2,1,2005,ClassicCars,37,S242972,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10383,29,100,13,3087.05,2005-02-22,Shipped,2,1,2005,TrucksandBuses,115,S501392,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10287,34,100,17,4300.32,2004-08-30,Shipped,8,3,2004,ClassicCars,148,S184721,VidaSportLtd,0897034555,Grenzacherweg237,Gensve,"",1203,Switzerland,EMEA,Michael,Holz,Medium
10117,50,43.68,2,2184,2003-04-16,Shipped,4,2,2003,Ships,54,S723212,DragonSouveniersLtd,652217555,BronzSokBronzApt36Tesvikiye,Singapore,"",79903,Singapore,Japan,Eric,Natividad,Small
10327,45,100,8,4781.7,2004-11-10,Resolved,11,4,2004,Planes,84,S182581,DanishWholesaleImports,31123555,Vinbltet34,Kobenhavn,"",1734,Denmark,EMEA,Jytte,Petersen,Medium
10299,47,100,10,5455.76,2004-09-30,Shipped,9,3,2004,Motorcycles,112,S241578,ToysofFinlandCo,902248555,Keskuskatu45,Helsinki,"",21240,Finland,EMEA,Matti,Karttunen,Medium
10312,48,100,17,8078.4,2004-10-21,Shipped,10,4,2004,VintageCars,170,S181749,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Large
10178,45,51.15,7,2301.75,2003-11-08,Shipped,11,4,2003,Planes,49,S721253,AlphaCognac,61776555,1rueAlsaceLorraine,Toulouse,"",31000,France,EMEA,Annette,Roulet,Small
10420,45,100,2,4977,2005-05-29,InProcess,5,2,2005,VintageCars,127,S182325,SouveniersAndThingsCo,61294958555,MonitorMoneyBuilding815PacificHwy,Chatswood,NSW,2067,Australia,APAC,Adrian,Huxley,Medium
10212,45,100,8,6357.6,2004-01-16,Shipped,1,1,2004,ClassicCars,141,S183685,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10339,39,76.67,3,2990.13,2004-11-23,Shipped,11,4,2004,Motorcycles,193,S104698,TokyoCollectablesLtd,81335840555,228Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko,Shimamura,Small
10390,46,52.84,6,2430.64,2005-03-04,Shipped,3,1,2005,ClassicCars,61,S243371,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10316,48,74.45,18,3573.6,2004-11-01,Shipped,11,4,2004,Ships,72,S7002610,giftsbymailcouk,1985558888,GardenHouseCrowtherWay,Cowes,IsleofWight,PO317PJ,UK,EMEA,Helen,Bennett,Medium
10226,46,100,6,7343.9,2004-02-26,Shipped,2,1,2004,ClassicCars,141,S183685,CollectableMiniDesignsCo,7605558146,361FurthCircle,SanDiego,CA,91217,USA,NA,Valarie,Thompson,Large
10299,33,66.49,6,2194.17,2004-09-30,Shipped,9,3,2004,Motorcycles,69,S242360,ToysofFinlandCo,902248555,Keskuskatu45,Helsinki,"",21240,Finland,EMEA,Matti,Karttunen,Small
10263,40,100,5,4472,2004-06-28,Shipped,6,2,2004,Motorcycles,118,S102016,GiftDepotInc,2035552570,25593SouthBayLn,Bridgewater,CT,97562,USA,NA,Julie,King,Medium
10307,39,100,1,7379.97,2004-10-14,Shipped,10,4,2004,Planes,157,S181662,ClassicGiftIdeasInc,2155554695,782FirstStreet,Philadelphia,PA,71270,USA,NA,Francisca,Cervantes,Large
10143,26,82.77,4,2152.02,2003-08-10,Shipped,8,3,2003,Planes,99,S7002466,MiniCreationsLtd,5085559555,4575HillsideDr,NewBedford,MA,50553,USA,NA,WingC,Tam,Small
10310,49,97.01,14,4753.49,2004-10-16,Shipped,10,4,2004,ClassicCars,80,S244620,TomsSpezialittenLtd,02215554327,Mehrheimerstr369,Koln,"",50739,Germany,EMEA,Henriette,Pfalzheim,Medium
10385,25,77.34,1,1933.5,2005-02-28,Shipped,2,1,2005,Ships,66,S7001138,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10414,28,100,7,3029.04,2005-05-06,OnHold,5,2,2005,Ships,100,S7003505,Gifts4AllAgescom,6175559555,8616SpinnakerDr,Boston,MA,51003,USA,NA,Juri,Yoshido,Medium
10142,42,74.57,16,3131.94,2003-08-08,Shipped,8,3,2003,Trains,62,S323207,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10165,24,99.36,8,2384.64,2003-10-22,Shipped,10,4,2003,ClassicCars,118,S244048,DragonSouveniersLtd,652217555,BronzSokBronzApt36Tesvikiye,Singapore,"",79903,Singapore,Japan,Eric,Natividad,Small
10394,46,38.9,6,1789.4,2005-03-15,Shipped,3,1,2005,ClassicCars,35,S242840,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10178,24,100,12,3492.48,2003-11-08,Shipped,11,4,2003,ClassicCars,136,S104757,AlphaCognac,61776555,1rueAlsaceLorraine,Toulouse,"",31000,France,EMEA,Annette,Roulet,Medium
10173,26,57.51,12,1495.26,2003-11-05,Shipped,11,4,2003,VintageCars,60,S182248,RovelliGifts,035640555,ViaLudovicoilMoro22,Bergamo,"",24100,Italy,EMEA,Giovanni,Rovelli,Small
10246,46,100,1,6311.2,2004-05-05,Shipped,5,2,2004,ClassicCars,118,S244048,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10143,31,85.29,16,2643.99,2003-08-10,Shipped,8,3,2003,Ships,72,S7002610,MiniCreationsLtd,5085559555,4575HillsideDr,NewBedford,MA,50553,USA,NA,WingC,Tam,Small
10141,39,100,4,5938.53,2003-08-01,Shipped,8,3,2003,ClassicCars,163,S182238,SuominenSouveniers,35898045555,SoftwareEngineeringCenterSECOy,Espoo,"",FIN-02271,Finland,EMEA,Kalle,Suominen,Medium
10124,25,93.95,9,2348.75,2003-05-21,Shipped,5,2,2003,ClassicCars,117,S242887,SignalGiftStores,7025551838,8489StrongSt,LasVegas,NV,83030,USA,NA,Sue,King,Small
10375,21,34.91,12,733.11,2005-02-03,Shipped,2,1,2005,Motorcycles,95,S101678,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Small
10307,34,97.76,5,3323.84,2004-10-14,Shipped,10,4,2004,Ships,90,S7002047,ClassicGiftIdeasInc,2155554695,782FirstStreet,Philadelphia,PA,71270,USA,NA,Francisca,Cervantes,Medium
10271,50,100,4,9169,2004-07-20,Shipped,7,3,2004,ClassicCars,163,S182238,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Large
10247,25,100,3,4381.25,2004-05-05,Shipped,5,2,2004,ClassicCars,151,S123148,SuominenSouveniers,35898045555,SoftwareEngineeringCenterSECOy,Espoo,"",FIN-02271,Finland,EMEA,Kalle,Suominen,Medium
10250,44,100,3,6055.72,2004-05-11,Shipped,5,2,2004,Planes,118,S7002834,TheSharpGiftsWarehouse,4085553659,3086IngleLn,SanJose,CA,94217,USA,NA,Sue,Frick,Medium
10314,36,100,4,6913.8,2004-10-22,Shipped,10,4,2004,ClassicCars,173,S123891,HeintzeCollectables,86213555,Smagsloget45,Aaarhus,"",8200,Denmark,EMEA,Palle,Ibsen,Medium
10341,32,100,6,3307.2,2004-11-24,Shipped,11,4,2004,Motorcycles,69,S242360,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Medium
10300,22,76.61,6,1685.42,2003-10-04,Shipped,10,4,2003,ClassicCars,79,S123990,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Small
10383,24,61.52,9,1476.48,2005-02-22,Shipped,2,1,2005,VintageCars,136,S183140,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10425,28,100,8,3793.16,2005-05-31,InProcess,5,2,2005,ClassicCars,169,S183232,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Medium
10145,33,93.9,12,3098.7,2003-08-25,Shipped,8,3,2003,Motorcycles,99,S321374,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Medium
10167,29,100,5,2940.02,2003-10-23,Cancelled,10,4,2003,Ships,90,S7002047,ScandinavianGiftIdeas,0695346555,kergatan24,Boras,"",S-84467,Sweden,EMEA,Maria,Larsson,Small
10214,21,62.96,6,1322.16,2004-01-26,Shipped,1,1,2004,VintageCars,60,S182248,CorridaAutoReplicasLtd,915552282,CAraquil67,Madrid,"",28023,Spain,EMEA,Mart¡n,Sommer,Small
10373,32,84.41,15,2701.12,2005-01-31,Shipped,1,1,2005,Ships,90,S7002047,OuluToySuppliesInc,981443655,Torikatu38,Oulu,"",90110,Finland,EMEA,Pirkko,Koskitalo,Small
10136,41,100,3,8331.61,2003-07-04,Shipped,7,3,2003,ClassicCars,169,S183232,AlphaCognac,61776555,1rueAlsaceLorraine,Toulouse,"",31000,France,EMEA,Annette,Roulet,Large
10161,25,80.54,1,2013.5,2003-10-17,Shipped,10,4,2003,ClassicCars,71,S184933,HeintzeCollectables,86213555,Smagsloget45,Aaarhus,"",8200,Denmark,EMEA,Palle,Ibsen,Small
10259,47,100,9,5285.62,2004-06-15,Shipped,6,2,2004,TrucksandBuses,127,S242300,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Medium
10310,37,100,2,6231.91,2004-10-16,Shipped,10,4,2004,ClassicCars,141,S181129,TomsSpezialittenLtd,02215554327,Mehrheimerstr369,Koln,"",50739,Germany,EMEA,Henriette,Pfalzheim,Medium
10167,24,100,13,2812.8,2003-10-23,Cancelled,10,4,2003,Ships,100,S7003505,ScandinavianGiftIdeas,0695346555,kergatan24,Boras,"",S-84467,Sweden,EMEA,Maria,Larsson,Small
10355,38,39.83,10,1513.54,2004-12-07,Shipped,12,4,2004,Motorcycles,40,S322206,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10168,27,100,4,3660.93,2003-10-28,Shipped,10,4,2003,Motorcycles,118,S102016,TechnicsStoresInc,6505556809,9408FurthCircle,Burlingame,CA,94217,USA,NA,Juri,Hirano,Medium
10355,25,100,2,4203.5,2004-12-07,Shipped,12,4,2004,ClassicCars,148,S184721,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10363,22,100,7,3686.54,2005-01-06,Shipped,1,1,2005,ClassicCars,77,S181889,SuominenSouveniers,35898045555,SoftwareEngineeringCenterSECOy,Espoo,"",FIN-02271,Finland,EMEA,Kalle,Suominen,Medium
10397,22,66.5,4,1463,2005-03-28,Shipped,3,1,2005,Ships,72,S7002610,AlphaCognac,61776555,1rueAlsaceLorraine,Toulouse,"",31000,France,EMEA,Annette,Roulet,Small
10101,45,31.2,3,1404,2003-01-09,Shipped,1,1,2003,VintageCars,33,S241937,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Small
10406,48,100,2,7169.28,2005-04-15,Disputed,4,2,2005,ClassicCars,142,S181984,DanishWholesaleImports,31123555,Vinbltet34,Kobenhavn,"",1734,Denmark,EMEA,Jytte,Petersen,Large
10159,44,100,15,5355.68,2003-10-10,Shipped,10,4,2003,Motorcycles,112,S241578,CorporateGiftIdeasCo,6505551386,7734StrongSt,SanFrancisco,CA,"",USA,NA,Julie,Brown,Medium
10140,38,100,8,4829.8,2003-07-24,Shipped,7,3,2003,TrucksandBuses,136,S121666,TechnicsStoresInc,6505556809,9408FurthCircle,Burlingame,CA,94217,USA,NA,Juri,Hirano,Medium
10262,32,84.3,15,2697.6,2004-06-24,Cancelled,6,2,2004,Ships,86,S183029,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10135,33,40.23,14,1327.59,2003-07-02,Shipped,7,3,2003,Motorcycles,40,S322206,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10335,33,37.13,2,1225.29,2004-11-19,Shipped,11,4,2004,ClassicCars,35,S242840,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10235,23,96.29,5,2214.67,2004-04-02,Shipped,4,2,2004,Planes,109,S241785,RoyalCanadianCollectablesLtd,6045554555,23TsawassenBlvd,Tsawassen,BC,T2F8M4,Canada,NA,Elizabeth,Lincoln,Small
10222,43,74.03,2,3183.29,2004-02-19,Shipped,2,1,2004,Planes,74,S7004002,CollectableMiniDesignsCo,7605558146,361FurthCircle,SanDiego,CA,91217,USA,NA,Valarie,Thompson,Medium
10141,44,100,3,5500.44,2003-08-01,Shipped,8,3,2003,TrucksandBuses,115,S501392,SuominenSouveniers,35898045555,SoftwareEngineeringCenterSECOy,Espoo,"",FIN-02271,Finland,EMEA,Kalle,Suominen,Medium
10285,36,100,6,4099.68,2004-08-27,Shipped,8,3,2004,Motorcycles,95,S101678,MartasReplicasCo,6175558555,39323SpinnakerDr,Cambridge,MA,51247,USA,NA,Marta,Hernandez,Medium
10315,24,86.74,1,2081.76,2004-10-29,Shipped,10,4,2004,VintageCars,88,S243151,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Small
10217,31,88,6,2728,2004-02-04,Shipped,2,1,2004,ClassicCars,101,S7002824,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Small
10197,23,64.67,9,1487.41,2003-11-26,Shipped,11,4,2003,Ships,66,S7001138,EnacoDistributors,932034555,RambladeCatalu¤a23,Barcelona,"",8022,Spain,EMEA,Eduardo,Saavedra,Small
10182,31,36.74,5,1138.94,2003-11-12,Shipped,11,4,2003,VintageCars,44,S242022,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10193,22,41.03,12,902.66,2003-11-21,Shipped,11,4,2003,VintageCars,41,S243969,AustralianCollectablesLtd,61938446555,7AllenStreet,GlenWaverly,Victoria,3150,Australia,APAC,Sean,Connery,Small
10259,30,49.22,10,1476.6,2004-06-15,Shipped,6,2,2004,TrucksandBuses,60,S182432,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Small
10288,36,66.14,11,2381.04,2004-09-01,Shipped,9,3,2004,ClassicCars,73,S241046,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Small
10351,34,59.37,3,2018.58,2004-12-03,Shipped,12,4,2004,Planes,68,S243949,StylishDeskDecorsCo,1715550297,35KingGeorge,London,"",WX36FW,UK,EMEA,Ann,Brown,Small
10110,32,50.25,6,1608,2003-03-18,Shipped,3,1,2003,VintageCars,60,S182248,AVStoresCo,1715551555,FauntleroyCircus,Manchester,"",EC25NT,UK,EMEA,Victoria,Ashworth,Small
10411,40,100,6,6232,2005-05-01,Shipped,5,2,2005,TrucksandBuses,136,S121666,QuebecHomeShoppingNetwork,5145558054,43rueStLaurent,Montreal,Quebec,H1J1C3,Canada,NA,Jean,Fresnisre,Medium
10344,20,35.18,6,703.6,2004-11-25,Shipped,11,4,2004,VintageCars,33,S241937,MarseilleMiniAutos,91244555,12ruedesBouchers,Marseille,"",13008,France,EMEA,Laurence,Lebihan,Small
10209,33,88.71,4,2927.43,2004-01-09,Shipped,1,1,2004,Ships,90,S7002047,MenRUSRetailersLtd,2155554369,6047DouglasAv,LosAngeles,CA,"",USA,NA,Michael,Chandler,Small
10208,46,74.45,1,3424.7,2004-01-02,Shipped,1,1,2004,Ships,72,S7002610,SaveleyHenriotCo,78325555,2rueduCommerce,Lyon,"",69004,France,EMEA,Mary,Saveley,Medium
10329,44,86.13,8,3789.72,2004-11-15,Shipped,11,4,2004,Planes,49,S721253,LandofToysInc,2125557818,897LongAirportAvenue,NYC,NY,10022,USA,NA,Kwai,Yu,Medium
10153,22,83.38,6,1834.36,2003-09-28,Shipped,9,3,2003,VintageCars,87,S184522,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10149,20,90.57,1,1811.4,2003-09-12,Shipped,9,3,2003,VintageCars,97,S244258,SignalCollectiblesLtd,4155554312,2793FurthCircle,Brisbane,CA,94217,USA,NA,Sue,Taylor,Small
10369,21,94.22,5,1978.62,2005-01-20,Shipped,1,1,2005,VintageCars,104,S183136,CollectablesForLessInc,6175558555,7825DouglasAv,Brickhaven,MA,58339,USA,NA,Allen,Nelson,Small
10337,21,100,6,2296.77,2004-11-21,Shipped,11,4,2004,Trains,58,S501514,ClassicLegendsInc,2125558493,5905PomptonSt,NYC,NY,10022,USA,NA,Maria,Hernandez,Small
10349,34,100,5,4394.84,2004-12-01,Shipped,12,4,2004,ClassicCars,143,S184027,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Medium
10181,44,100,6,5418.16,2003-11-12,Shipped,11,4,2003,ClassicCars,141,S181129,HerkkuGifts,4722673215,Drammen121PR744Sentrum,Bergen,"",N5804,Norway,EMEA,Veysel,Oeztan,Medium
10161,48,100,11,6145.44,2003-10-17,Shipped,10,4,2003,ClassicCars,142,S181984,HeintzeCollectables,86213555,Smagsloget45,Aaarhus,"",8200,Denmark,EMEA,Palle,Ibsen,Medium
10128,32,97,3,3104,2003-06-06,Shipped,6,2,2003,Ships,86,S7001938,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10251,26,100,3,2637.18,2004-05-18,Shipped,5,2,2004,Motorcycles,112,S241578,TekniCollectablesInc,2015559350,7476MossRd,Newark,NJ,94019,USA,NA,William,Brown,Small
10134,20,100,1,2711.2,2003-07-01,Shipped,7,3,2003,Motorcycles,150,S122823,LyonSouveniers,33146627555,27rueduColonelPierreAvia,Paris,"",75508,France,EMEA,Daniel,DaCunha,Small
10168,21,70.96,9,1490.16,2003-10-28,Shipped,10,4,2003,Planes,84,S182581,TechnicsStoresInc,6505556809,9408FurthCircle,Burlingame,CA,94217,USA,NA,Juri,Hirano,Small
10278,42,100,7,6401.22,2004-08-06,Shipped,8,3,2004,ClassicCars,169,S183232,SignalGiftStores,7025551838,8489StrongSt,LasVegas,NV,83030,USA,NA,Sue,King,Medium
10151,26,100,1,3220.1,2003-09-21,Shipped,9,3,2003,TrucksandBuses,115,S501392,OuluToySuppliesInc,981443655,Torikatu38,Oulu,"",90110,Finland,EMEA,Pirkko,Koskitalo,Medium
10110,43,78.15,11,3360.45,2003-03-18,Shipped,3,1,2003,ClassicCars,90,S242766,AVStoresCo,1715551555,FauntleroyCircus,Manchester,"",EC25NT,UK,EMEA,Victoria,Ashworth,Medium
10287,41,69.43,13,2846.63,2004-08-30,Shipped,8,3,2004,ClassicCars,79,S123990,VidaSportLtd,0897034555,Grenzacherweg237,Gensve,"",1203,Switzerland,EMEA,Michael,Holz,Small
10352,23,100,3,2352.67,2004-12-03,Shipped,12,4,2004,Ships,90,S7002047,AutoMotoClassicsInc,6175558428,16780PomptonSt,Brickhaven,MA,58339,USA,NA,Leslie,Taylor,Small
10223,34,100,11,3608.76,2004-02-20,Shipped,2,1,2004,Planes,109,S241785,AustralianCollectorsCo,0395204555,636StKildaRoad,Melbourne,Victoria,3004,Australia,APAC,Peter,Ferguson,Medium
10110,37,100,16,5433.08,2003-03-18,Shipped,3,1,2003,ClassicCars,124,S181589,AVStoresCo,1715551555,FauntleroyCircus,Manchester,"",EC25NT,UK,EMEA,Victoria,Ashworth,Medium
10367,44,85.25,9,3751,2005-01-12,Resolved,1,1,2005,ClassicCars,71,S184933,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Medium
10356,48,100,5,9720,2004-12-09,Shipped,12,4,2004,VintageCars,33,S241937,LyonSouveniers,33146627555,27rueduColonelPierreAvia,Paris,"",75508,France,EMEA,Daniel,DaCunha,Large
10210,31,100,17,5719.5,2004-01-12,Shipped,1,1,2004,Planes,157,S181662,OsakaSouveniersCo,810663425555,DojimaAvanza4F1620DojimaKitaku,Osaka,Osaka,530-0003,Japan,Japan,Mory,Kentary,Medium
10208,40,80.55,10,3222,2004-01-02,Shipped,1,1,2004,Ships,86,S7001938,SaveleyHenriotCo,78325555,2rueduCommerce,Lyon,"",69004,France,EMEA,Mary,Saveley,Medium
10305,36,100,8,4816.08,2004-10-13,Shipped,10,4,2004,TrucksandBuses,122,S182319,MartasReplicasCo,6175558555,39323SpinnakerDr,Cambridge,MA,51247,USA,NA,Marta,Hernandez,Medium
10126,31,90.17,12,2795.27,2003-05-28,Shipped,5,2,2003,VintageCars,101,S182949,CorridaAutoReplicasLtd,915552282,CAraquil67,Madrid,"",28023,Spain,EMEA,Mart¡n,Sommer,Small
10311,41,81.91,1,3358.31,2004-10-16,Shipped,10,4,2004,VintageCars,92,S184409,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10258,32,100,6,7680.64,2004-06-15,Shipped,6,2,2004,ClassicCars,214,S101949,TokyoCollectablesLtd,81335840555,228Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko,Shimamura,Large
10101,25,100,4,3782,2003-01-09,Shipped,1,1,2003,VintageCars,127,S182325,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Medium
10167,28,100,14,3003,2003-10-23,Cancelled,10,4,2003,Ships,99,S7003962,ScandinavianGiftIdeas,0695346555,kergatan24,Boras,"",S-84467,Sweden,EMEA,Maria,Larsson,Medium
10141,21,42.43,6,891.03,2003-08-01,Shipped,8,3,2003,ClassicCars,35,S242840,SuominenSouveniers,35898045555,SoftwareEngineeringCenterSECOy,Espoo,"",FIN-02271,Finland,EMEA,Kalle,Suominen,Small
10148,31,73.62,5,2282.22,2003-09-11,Shipped,9,3,2003,ClassicCars,85,S243191,AnnasDecorationsLtd,0299368555,201MillerStreet,NorthSydney,NSW,2060,Australia,APAC,Anna,"O'Hara",Small
10161,23,53.33,7,1226.59,2003-10-17,Shipped,10,4,2003,ClassicCars,50,S241628,HeintzeCollectables,86213555,Smagsloget45,Aaarhus,"",8200,Denmark,EMEA,Palle,Ibsen,Small
10168,31,100,16,3431.39,2003-10-28,Shipped,10,4,2003,Planes,99,S7002466,TechnicsStoresInc,6505556809,9408FurthCircle,Burlingame,CA,94217,USA,NA,Juri,Hirano,Medium
10208,42,63.88,6,2682.96,2004-01-02,Shipped,1,1,2004,Ships,54,S723212,SaveleyHenriotCo,78325555,2rueduCommerce,Lyon,"",69004,France,EMEA,Mary,Saveley,Small
10129,50,77.99,1,3899.5,2003-06-12,Shipped,6,2,2003,VintageCars,83,S243816,StylishDeskDecorsCo,1715550297,35KingGeorge,London,"",WX36FW,UK,EMEA,Ann,Brown,Medium
10305,42,100,3,4618.32,2004-10-13,Shipped,10,4,2004,TrucksandBuses,115,S501392,MartasReplicasCo,6175558555,39323SpinnakerDr,Cambridge,MA,51247,USA,NA,Marta,Hernandez,Medium
